ticker,name,sector,price,market_cap_b,pe,pb,roe,revenue_growth,momentum_20d,momentum_60d,volatility_20d,dividend_yield
AAMI,Acadian Asset Management Inc,金融,69.77,2.49,29.52,32.08,0.00,0.00,-0.87,-0.87,0.87,0.00
MATV,Mativ Inc,原材料,8.00,0.44,5.77,0.93,0.00,0.00,-0.87,-0.87,0.87,0.00
ASPN,Aspen Aerogels Inc,能源,5.68,0.47,-4.20,2.20,0.00,0.00,-0.87,-0.87,0.87,0.00
TDAY,USA TODAY Co Inc,非日常生活消费品,7.94,1.16,40.20,8.21,0.00,0.00,-0.87,-0.87,0.87,0.00
HEQ,John Hancock Diversified Income,美股,11.28,0.00,0.00,0.00,0.00,0.00,-0.88,-0.88,0.88,0.00
APO,阿波罗全球管理,金融,121.51,70.05,61.23,3.51,0.00,0.00,-0.89,-0.89,0.89,0.00
CLW,克利尔沃特纸业,原材料,16.67,0.27,-10.71,0.33,0.00,0.00,-0.89,-0.89,0.89,0.00
CL,高露洁,日常消费品,91.06,72.87,34.90,502.52,0.00,0.00,-0.89,-0.89,0.89,0.00
MKL,Markel Group Inc,金融,1883.38,23.57,13.29,1.30,0.00,0.00,-0.89,-0.89,0.89,0.00
ACRE,阿瑞斯商业地产,金融,4.43,0.25,-12.38,0.50,0.00,0.00,-0.89,-0.89,0.89,0.00
MSI,摩托罗拉解决方案,信息技术,397.01,65.90,31.53,25.90,0.00,0.00,-0.90,-0.90,0.90,0.00
E,埃尼石油,能源,46.79,69.19,22.99,1.23,0.00,0.00,-0.91,-0.91,0.91,0.00
L,洛斯保险,金融,110.90,22.82,13.97,1.22,0.00,0.00,-0.91,-0.91,0.91,0.00
COSO,CoastalSouth Bancshares Inc,金融,26.92,0.32,12.38,1.23,0.00,0.00,-0.92,-0.92,0.92,0.00
ONON,昂跑,非日常生活消费品,36.58,12.47,38.84,5.63,0.00,0.00,-0.92,-0.92,0.92,0.00
AZO,汽车地带,非日常生活消费品,3059.04,49.94,20.15,-17.93,0.00,0.00,-0.93,-0.93,0.93,0.00
ACH,Accendra Health Inc,医疗保健,3.17,0.24,-0.22,-0.52,0.00,0.00,-0.94,-0.94,0.94,0.00
XIFR,XPLR Infrastructure LP,公用事业,11.57,1.09,10.59,0.34,0.00,0.00,-0.94,-0.94,0.94,0.00
MHLA,Maiden Holdings Ltd Notes,美股,10.50,0.00,0.00,0.00,0.00,0.00,-0.94,-0.94,0.94,0.00
CHGG,Chegg Inc,信息技术,1.05,0.12,-1.37,0.97,0.00,0.00,-0.94,-0.94,0.94,0.00
RNR,RenaissanceRe Holdings Ltd,金融,307.14,13.09,4.67,1.14,0.00,0.00,-0.95,-0.95,0.95,0.00
CURV,Torrid Holdings Inc,非日常生活消费品,2.08,0.21,-16.48,-0.98,0.00,0.00,-0.95,-0.95,0.95,0.00
BBY,百思买,非日常生活消费品,76.89,16.21,14.18,5.26,0.00,0.00,-0.95,-0.95,0.95,0.00
SLVM,Sylvamo Corp,原材料,39.44,1.57,15.36,1.60,0.00,0.00,-0.95,-0.95,0.95,0.00
EC,哥伦比亚国家石油,能源,14.45,29.71,10.78,1.41,0.00,0.00,-0.96,-0.96,0.96,0.00
TOST,Toast Inc-A,信息技术,25.77,14.95,36.28,7.51,0.00,0.00,-0.96,-0.96,0.96,0.00
GSBD,Goldman Sachs BDC Inc,金融,9.27,1.04,14.09,0.76,0.00,0.00,-0.96,-0.96,0.96,0.00
PVH,PVH Corp,非日常生活消费品,72.01,3.32,21.00,0.68,0.00,0.00,-0.96,-0.96,0.96,0.00
FPH,五点控股,房地产,5.13,0.76,16.76,0.90,0.00,0.00,-0.97,-0.97,0.97,0.00
BA,波音,工业,218.12,171.94,75.81,28.72,0.00,0.00,-0.97,-0.97,0.97,0.00
DSX,黛安娜船舶,工业,2.04,0.25,5.77,0.48,0.00,0.00,-0.97,-0.97,0.97,0.00
TPC,Tutor Perini Corp,工业,81.56,4.29,54.92,3.53,0.00,0.00,-0.97,-0.97,0.97,0.00
MGRB,Affiliated Managers Group Inc N,美股,16.26,0.00,0.00,0.00,0.00,0.00,-0.97,-0.97,0.97,0.00
DLX,豪华,工业,23.27,1.07,10.25,1.53,0.00,0.00,-0.98,-0.98,0.98,0.00
IFF,国际香料香精,原材料,75.08,19.17,23.21,1.36,0.00,0.00,-0.99,-0.99,0.99,0.00
TPB,Turning Point Brands Inc,日常消费品,83.90,1.62,29.31,4.44,0.00,0.00,-0.99,-0.99,0.99,0.00
AD,Array Digital Infrastructure In,通讯服务,35.89,3.10,14.89,1.67,0.00,0.00,-0.99,-0.99,0.99,0.00
FOUR,Shift4 Payments Inc-A,信息技术,43.78,3.47,29.68,2.10,0.00,0.00,-1.00,-1.00,1.00,0.00
RL,拉夫劳伦,非日常生活消费品,410.11,24.41,25.94,8.59,0.00,0.00,-1.00,-1.00,1.00,0.00
UMC,联华电子,信息技术,27.73,69.75,43.86,5.39,0.00,0.00,-1.00,-1.00,1.00,0.00
FGSN,F&G Annuities & Life Inc Notes,美股,20.69,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,1.00,0.00
GPOR,格尔夫波特能源,能源,159.34,2.86,4.82,1.58,0.00,0.00,-1.01,-1.01,1.01,0.00
HCI,HCI集团,金融,173.17,2.21,7.30,2.03,0.00,0.00,-1.03,-1.03,1.03,0.00
GDOT,Green Dot Corp-A,金融,13.40,0.76,-10.71,0.81,0.00,0.00,-1.03,-1.03,1.03,0.00
BWLP,BW LPG Ltd,工业,18.18,2.76,7.66,1.45,0.00,0.00,-1.03,-1.03,1.03,0.00
XYF,小赢科技,金融,4.78,0.18,1.23,0.16,0.00,0.00,-1.04,-1.04,1.04,0.00
LSPD,Lightspeed Commerce Inc,信息技术,9.56,1.32,-9.12,0.89,0.00,0.00,-1.04,-1.04,1.04,0.00
WEX,WEX Inc,工业,133.08,4.61,14.87,3.62,0.00,0.00,-1.04,-1.04,1.04,0.00
AXR,安美瑞普,房地产,25.60,0.14,10.50,0.97,0.00,0.00,-1.04,-1.04,1.04,0.00
HWM,Howmet Aerospace Inc,原材料,273.14,109.29,62.66,19.79,0.00,0.00,-1.06,-1.06,1.06,0.00
S,SentinelOne Inc-A,信息技术,14.96,5.13,-16.09,3.57,0.00,0.00,-1.06,-1.06,1.06,0.00
AMWL,American Well Corp-A,医疗保健,8.40,0.14,-1.60,0.62,0.00,0.00,-1.06,-1.06,1.06,0.00
KODK,柯达,信息技术,9.29,0.91,-6.62,1.35,0.00,0.00,-1.06,-1.06,1.06,0.00
BPRE,Bluerock Private Real Estate Fu,美股,13.88,0.00,0.00,0.00,0.00,0.00,-1.07,-1.07,1.07,0.00
BBW,Build-A-Bear Workshop Inc,非日常生活消费品,32.00,0.40,7.27,2.52,0.00,0.00,-1.08,-1.08,1.08,0.00
WRB,WR柏克利,金融,69.29,25.80,13.74,2.65,0.00,0.00,-1.08,-1.08,1.08,0.00
BLK,贝莱德,金融,971.92,150.88,24.12,2.66,0.00,0.00,-1.09,-1.09,1.09,0.00
SAH,索尼克汽车,非日常生活消费品,82.71,2.61,24.00,2.66,0.00,0.00,-1.09,-1.09,1.09,0.00
GS,高盛,金融,1065.09,314.21,17.39,2.56,0.00,0.00,-1.10,-1.10,1.10,0.00
BCO,布林克,工业,95.18,3.92,21.75,14.96,0.00,0.00,-1.10,-1.10,1.10,0.00
GIL,吉登运动服,非日常生活消费品,53.48,9.90,39.87,2.91,0.00,0.00,-1.11,-1.11,1.11,0.00
MA,万事达,工业,488.92,432.00,27.75,64.30,0.00,0.00,-1.11,-1.11,1.11,0.00
GRNT,Granite Ridge Resources Inc,能源,4.41,0.58,-17.90,1.07,0.00,0.00,-1.12,-1.12,1.12,0.00
TUYA,涂鸦智能,信息技术,1.76,1.08,17.23,1.07,0.00,0.00,-1.12,-1.12,1.12,0.00
DOUG,Douglas Elliman Inc,房地产,1.76,0.16,32.47,0.95,0.00,0.00,-1.12,-1.12,1.12,0.00
IGD,Voya Global Equity Dividend and,美股,6.13,0.00,0.00,0.00,0.00,0.00,-1.13,-1.13,1.13,0.00
GOTU,高途,非日常生活消费品,1.74,0.41,-7.11,2.34,0.00,0.00,-1.14,-1.14,1.14,0.00
HVT,哈弗蒂家具,非日常生活消费品,25.14,0.40,20.02,1.32,0.00,0.00,-1.14,-1.14,1.14,0.00
TGT,塔吉特,非日常生活消费品,139.57,63.39,18.37,3.87,0.00,0.00,-1.15,-1.15,1.15,0.00
AIZ,安信龙保险,金融,260.77,12.92,12.92,2.20,0.00,0.00,-1.16,-1.16,1.16,0.00
NLOP,Net Lease Office Properties,房地产,11.11,0.16,-1.36,0.97,0.00,0.00,-1.16,-1.16,1.16,0.00
EDU,新东方,非日常生活消费品,44.44,7.07,16.84,1.73,0.00,0.00,-1.18,-1.18,1.18,0.00
HG,Hamilton Insurance Group Ltd-B,金融,32.22,3.20,5.08,1.17,0.00,0.00,-1.20,-1.20,1.20,0.00
FDXF,FedEx Freight Holding Co Inc,工业,158.53,23.70,22.47,-42.17,0.00,0.00,-1.20,-1.20,1.20,0.00
ETY,Eaton Vance Tax-Managed Diversi,美股,13.98,0.00,0.00,0.00,0.00,0.00,-1.20,-1.20,1.20,0.00
FF,FutureFuel Corp,原材料,4.11,0.18,-3.47,1.27,0.00,0.00,-1.20,-1.20,1.20,0.00
OLP,One Liberty Properties Inc,房地产,23.79,0.52,18.84,1.75,0.00,0.00,-1.20,-1.20,1.20,0.00
HLI,华利安,金融,136.33,9.41,22.12,4.02,0.00,0.00,-1.21,-1.21,1.21,0.00
NRUC,National Rural Utilities Cooper,美股,22.85,0.00,0.00,0.00,0.00,0.00,-1.21,-1.21,1.21,0.00
KR,克罗格,日常消费品,57.77,35.41,33.63,5.47,0.00,0.00,-1.21,-1.21,1.21,0.00
TSQ,Townsquare Media Inc-A,非日常生活消费品,6.44,0.12,-17.10,-2.90,0.00,0.00,-1.23,-1.23,1.23,0.00
YUM,Yum! Brands Inc,非日常生活消费品,151.14,41.66,23.97,-5.72,0.00,0.00,-1.23,-1.23,1.23,0.00
ARES,Ares Management Corp-A,金融,112.47,37.10,59.57,9.16,0.00,0.00,-1.23,-1.23,1.23,0.00
BIPJ,Brookfield Infrastructure Partn,美股,24.81,0.00,0.00,0.00,0.00,0.00,-1.23,-1.23,1.23,0.00
FPI,Farmland Partners Inc,房地产,9.60,0.42,13.89,0.91,0.00,0.00,-1.23,-1.23,1.23,0.00
SD,SandRidge Energy Inc,能源,13.57,0.50,6.61,0.95,0.00,0.00,-1.24,-1.24,1.24,0.00
CAE,加拿大航空电子设备,工业,24.64,7.92,35.25,2.08,0.00,0.00,-1.24,-1.24,1.24,0.00
SBH,莎莉美容,非日常生活消费品,14.14,1.35,7.34,1.61,0.00,0.00,-1.26,-1.26,1.26,0.00
HGV,希尔顿度假酒店,非日常生活消费品,53.98,4.28,26.09,3.57,0.00,0.00,-1.26,-1.26,1.26,0.00
AXS,埃克斯资本,金融,104.69,7.72,7.22,1.21,0.00,0.00,-1.26,-1.26,1.26,0.00
JMIA,Jumia Technologies AG ADR,非日常生活消费品,6.25,0.77,-12.37,59.22,0.00,0.00,-1.26,-1.26,1.26,0.00
BIRK,Birkenstock Holding plc,非日常生活消费品,44.52,8.19,19.29,2.47,0.00,0.00,-1.26,-1.26,1.26,0.00
IMAX,IMAX Corp,非日常生活消费品,43.36,2.39,64.87,7.11,0.00,0.00,-1.28,-1.28,1.28,0.00
KBH,KB Home,非日常生活消费品,60.72,3.72,13.68,0.98,0.00,0.00,-1.28,-1.28,1.28,0.00
FENG,凤凰新媒体,通讯服务,1.53,0.02,10.43,0.11,0.00,0.00,-1.29,-1.29,1.29,0.00
CB,安达保险,金融,330.82,128.31,11.36,1.74,0.00,0.00,-1.29,-1.29,1.29,0.00
GPRK,GeoPark Ltd,能源,9.12,0.59,10.39,2.02,0.00,0.00,-1.30,-1.30,1.30,0.00
EPAM,EPAM Systems Inc,信息技术,77.37,4.04,10.45,1.18,0.00,0.00,-1.30,-1.30,1.30,0.00
USNA,优莎娜,日常消费品,19.68,0.36,40.95,0.67,0.00,0.00,-1.30,-1.30,1.30,0.00
JBS,JBS NV-A,日常消费品,12.03,12.88,7.38,1.56,0.00,0.00,-1.31,-1.31,1.31,0.00
BOOT,Boot Barn Holdings Inc,非日常生活消费品,175.15,5.32,23.53,4.03,0.00,0.00,-1.31,-1.31,1.31,0.00
AJG,安睿嘉尔,金融,217.86,55.97,34.72,2.35,0.00,0.00,-1.31,-1.31,1.31,0.00
INGR,宜瑞安,日常消费品,96.82,6.11,9.06,1.38,0.00,0.00,-1.31,-1.31,1.31,0.00
INR,Infinity Natural Resources Inc-,能源,12.71,0.81,17.35,1.56,0.00,0.00,-1.32,-1.32,1.32,0.00
TSM,台积电,信息技术,434.99,2256.06,36.14,12.03,0.00,0.00,-1.32,-1.32,1.32,0.00
TU,泰勒斯,通讯服务,11.08,17.44,25.56,1.56,0.00,0.00,-1.34,-1.34,1.34,0.00
BLX,Bladex Inc-E,金融,61.94,2.32,10.04,1.36,0.00,0.00,-1.34,-1.34,1.34,0.00
GIB,CGI Inc,信息技术,62.24,13.16,10.79,1.83,0.00,0.00,-1.35,-1.35,1.35,0.00
THG,汉诺威保险,金融,207.56,7.26,10.07,2.03,0.00,0.00,-1.35,-1.35,1.35,0.00
DG,达乐,非日常生活消费品,117.56,25.93,16.58,2.93,0.00,0.00,-1.35,-1.35,1.35,0.00
AVAL,Grupo Aval Acciones y Valores S,金融,5.10,4.13,9.14,16.93,0.00,0.00,-1.35,-1.35,1.35,0.00
BOC,波士顿奥马哈,非日常生活消费品,13.04,0.40,-28.51,0.78,0.00,0.00,-1.36,-1.36,1.36,0.00
YALA,雅乐科技,信息技术,5.07,0.77,5.43,0.92,0.00,0.00,-1.36,-1.36,1.36,0.00
UMH,UMH Properties Inc,房地产,15.12,1.29,43.81,1.44,0.00,0.00,-1.37,-1.37,1.37,0.00
SMR,NuScale Power Corp-A,公用事业,10.07,3.68,-9.54,3.15,0.00,0.00,-1.37,-1.37,1.37,0.00
BJ,BJ批发俱乐部,日常消费品,86.31,11.02,19.29,5.18,0.00,0.00,-1.37,-1.37,1.37,0.00
MUSA,Murphy USA Inc,非日常生活消费品,523.73,9.67,17.47,14.69,0.00,0.00,-1.39,-1.39,1.39,0.00
MDV,Modiv Inc-C,房地产,17.62,0.18,1196.73,1.14,0.00,0.00,-1.40,-1.40,1.40,0.00
OUT,OUTFRONT Media Inc,房地产,31.65,5.57,29.85,8.42,0.00,0.00,-1.40,-1.40,1.40,0.00
SKY,Champion Homes Inc,非日常生活消费品,86.99,4.78,23.08,3.04,0.00,0.00,-1.41,-1.41,1.41,0.00
CXW,CoreCivic Inc,房地产,29.38,2.91,22.47,2.08,0.00,0.00,-1.41,-1.41,1.41,0.00
CPRI,Capri Holdings Ltd,非日常生活消费品,18.86,2.17,15.80,27.06,0.00,0.00,-1.41,-1.41,1.41,0.00
AMTM,Amentum Holdings Inc,工业,20.09,4.91,33.16,1.06,0.00,0.00,-1.42,-1.42,1.42,0.00
IH,洪恩,非日常生活消费品,1.38,0.07,5.20,0.50,0.00,0.00,-1.43,-1.43,1.43,0.00
RQI,Cohen & Steers Quality Income R,美股,12.41,0.00,0.00,0.00,0.00,0.00,-1.43,-1.43,1.43,0.00
VATE,INNOVATE Corp,工业,18.56,0.25,-4.79,-1.03,0.00,0.00,-1.43,-1.43,1.43,0.00
AN,车之国,非日常生活消费品,192.05,6.43,9.46,2.89,0.00,0.00,-1.44,-1.44,1.44,0.00
SAM,波士顿啤酒,日常消费品,180.21,1.88,-30.66,2.75,0.00,0.00,-1.44,-1.44,1.44,0.00
DLNG,Dynagas LNG Partners LP,能源,3.39,0.12,1.88,0.25,0.00,0.00,-1.45,-1.45,1.45,0.00
AGO,保证担保,金融,77.19,3.41,8.22,0.62,0.00,0.00,-1.46,-1.46,1.46,0.00
TRU,TransUnion,信息技术,67.00,12.92,18.34,2.72,0.00,0.00,-1.47,-1.47,1.47,0.00
LAR,Lithium Argentina AG,原材料,8.04,1.32,-22.17,1.68,0.00,0.00,-1.47,-1.47,1.47,0.00
SII,Sprott Inc,金融,105.07,2.71,32.02,7.13,0.00,0.00,-1.47,-1.47,1.47,0.00
HIG,哈特福德保险,金融,130.37,35.74,8.80,1.89,0.00,0.00,-1.47,-1.47,1.47,0.00
BSM,Black Stone Minerals LP,能源,13.95,2.96,9.97,2.76,0.00,0.00,-1.48,-1.48,1.48,0.00
ALIT,Alight Inc-A,信息技术,0.56,0.30,-0.10,0.30,0.00,0.00,-1.48,-1.48,1.48,0.00
CLVT,Clarivate Plc,工业,1.98,1.27,-9.21,0.26,0.00,0.00,-1.49,-1.49,1.49,0.00
BBUC,Brookfield Business Corp-A,工业,32.01,6.61,-8.51,1.21,0.00,0.00,-1.51,-1.51,1.51,0.00
VFC,威富,非日常生活消费品,16.96,6.65,26.10,3.60,0.00,0.00,-1.51,-1.51,1.51,0.00
HRB,H&R布洛克,非日常生活消费品,35.78,4.54,6.13,-186.09,0.00,0.00,-1.51,-1.51,1.51,0.00
P,Everpure Inc-A,信息技术,71.69,23.83,105.32,16.52,0.00,0.00,-1.52,-1.52,1.52,0.00
GNL,Global Net Lease Inc,房地产,9.03,1.91,-46.29,1.22,0.00,0.00,-1.53,-1.53,1.53,0.00
BHV,BlackRock Virginia Municipal Bo,美股,12.22,0.00,0.00,0.00,0.00,0.00,-1.53,-1.53,1.53,0.00
TBN,Tamboran Resources Corp,能源,32.01,0.91,-26.36,2.29,0.00,0.00,-1.54,-1.54,1.54,0.00
PFE,辉瑞,医疗保健,23.67,134.91,18.01,1.50,0.00,0.00,-1.54,-1.54,1.54,0.00
MED,快验保,日常消费品,10.20,0.11,-5.66,0.57,0.00,0.00,-1.54,-1.54,1.54,0.00
CARS,Cars.com,非日常生活消费品,10.16,0.57,21.00,1.23,0.00,0.00,-1.55,-1.55,1.55,0.00
GSL,环球租船,工业,38.09,1.37,3.55,0.73,0.00,0.00,-1.55,-1.55,1.55,0.00
CCL,嘉年华邮轮,非日常生活消费品,28.46,39.42,12.84,3.04,0.00,0.00,-1.56,-1.56,1.56,0.00
VHI,瓦利化工,原材料,13.26,0.38,-5.18,0.37,0.00,0.00,-1.56,-1.56,1.56,0.00
SRV,NXG Cushing Midstream Energy Fu,美股,48.59,0.00,0.00,0.00,0.00,0.00,-1.56,-1.56,1.56,0.00
JKS,晶科能源,信息技术,17.00,0.89,-1.73,0.39,0.00,0.00,-1.56,-1.56,1.56,0.00
BRO,布朗保险,金融,60.83,20.62,17.94,1.64,0.00,0.00,-1.57,-1.57,1.57,0.00
MP,MP Materials Corp-A,金融,55.62,9.90,-139.08,4.16,0.00,0.00,-1.57,-1.57,1.57,0.00
RERE,万物新生,非日常生活消费品,3.72,0.82,13.28,1.43,0.00,0.00,-1.59,-1.59,1.59,0.00
HPQ,惠普,信息技术,22.92,20.96,8.21,-145.56,0.00,0.00,-1.59,-1.59,1.59,0.00
ABG,阿斯伯里汽车集团,非日常生活消费品,203.05,3.78,6.90,0.96,0.00,0.00,-1.59,-1.59,1.59,0.00
ZGN,Ermenegildo Zegna NV,非日常生活消费品,12.90,5.46,47.27,4.52,0.00,0.00,-1.60,-1.60,1.60,0.00
UI,优倍快,信息技术,541.10,32.75,34.76,27.24,0.00,0.00,-1.62,-1.62,1.62,0.00
SPNT,SiriusPoint Ltd,金融,23.06,2.71,5.42,1.18,0.00,0.00,-1.62,-1.62,1.62,0.00
FDP,Del Monte Corp,日常消费品,28.38,1.35,19.40,0.67,0.00,0.00,-1.63,-1.63,1.63,0.00
TDC,天睿,信息技术,31.17,2.93,6.97,5.27,0.00,0.00,-1.64,-1.64,1.64,0.00
FLNG,FLEX LNG Ltd,工业,29.96,1.62,21.44,2.32,0.00,0.00,-1.64,-1.64,1.64,0.00
GCO,格涅斯科,非日常生活消费品,34.74,0.39,19.60,0.70,0.00,0.00,-1.64,-1.64,1.64,0.00
PSUS,Pershing Square USA Ltd,美股,37.12,0.00,0.00,0.00,0.00,0.00,-1.64,-1.64,1.64,0.00
DNA,Ginkgo Bioworks Holdings Inc-A,医疗保健,9.57,0.63,-2.05,1.41,0.00,0.00,-1.64,-1.64,1.64,0.00
EROK,EagleRock Land LLC-A,金融,20.12,2.61,539.84,-68.00,0.00,0.00,-1.66,-1.66,1.66,0.00
AMP,阿默普莱斯金融,金融,453.29,40.75,10.46,6.56,0.00,0.00,-1.66,-1.66,1.66,0.00
EVR,Evercore Inc-A,金融,347.31,13.43,17.99,7.54,0.00,0.00,-1.66,-1.66,1.66,0.00
ATHM,汽车之家,通讯服务,18.78,2.16,13.35,0.65,0.00,0.00,-1.68,-1.68,1.68,0.00
RDDT,Reddit Inc-A,工业,158.02,30.42,42.99,9.57,0.00,0.00,-1.68,-1.68,1.68,0.00
OSCR,Oscar Health Inc-A,金融,28.67,8.64,-219.24,5.19,0.00,0.00,-1.68,-1.68,1.68,0.00
CRM,赛富时,信息技术,150.19,123.01,15.33,3.59,0.00,0.00,-1.68,-1.68,1.68,0.00
AFG,美国金融,金融,135.89,11.29,12.84,2.41,0.00,0.00,-1.69,-1.69,1.69,0.00
AIG,美国国际集团,金融,74.85,39.69,12.55,0.98,0.00,0.00,-1.69,-1.69,1.69,0.00
BWMX,Betterware de México SAPI de C,非日常生活消费品,17.34,0.65,9.75,7.49,0.00,0.00,-1.70,-1.70,1.70,0.00
OXM,牛津工业,非日常生活消费品,35.21,0.53,-13.45,1.00,0.00,0.00,-1.70,-1.70,1.70,0.00
STLA,Stellantis集团,非日常生活消费品,5.74,21.60,-0.85,0.31,0.00,0.00,-1.71,-1.71,1.71,0.00
SIG,西格内特珠宝,非日常生活消费品,83.63,3.29,11.24,1.73,0.00,0.00,-1.72,-1.72,1.72,0.00
UNFI,联合天然食品,日常消费品,50.30,3.04,-80.11,1.90,0.00,0.00,-1.72,-1.72,1.72,0.00
TYL,泰勒科技,信息技术,281.09,11.85,37.54,3.33,0.00,0.00,-1.73,-1.73,1.73,0.00
POST,Post Holdings Inc,日常消费品,89.26,4.05,11.95,1.27,0.00,0.00,-1.74,-1.74,1.74,0.00
ASA,ASA Gold and Precious Metals Li,美股,52.91,1.02,0.00,0.00,0.00,0.00,-1.75,-1.75,1.75,0.00
TEVA,梯瓦制药,医疗保健,33.62,39.15,25.01,4.76,0.00,0.00,-1.75,-1.75,1.75,0.00
MBI,MBIA Inc,金融,6.14,0.31,-2.02,-0.14,0.00,0.00,-1.76,-1.76,1.76,0.00
UTZ,Utz Brands Inc-A,金融,7.22,1.04,-123.67,1.46,0.00,0.00,-1.77,-1.77,1.77,0.00
ICL,ICL Group Ltd,原材料,4.98,6.43,24.63,1.06,0.00,0.00,-1.78,-1.78,1.78,0.00
OI,欧文斯伊利诺斯玻璃,原材料,9.40,1.44,-7.75,1.13,0.00,0.00,-1.78,-1.78,1.78,0.00
PSFE,Paysafe Ltd-A,信息技术,6.63,0.34,-1.70,0.55,0.00,0.00,-1.78,-1.78,1.78,0.00
IBM,IBM国际商业机器,信息技术,258.27,242.74,22.57,7.36,0.00,0.00,-1.78,-1.78,1.78,0.00
HBB,Hamilton Beach Brands Holding C,非日常生活消费品,19.82,0.27,9.52,1.45,0.00,0.00,-1.78,-1.78,1.78,0.00
SPGI,标普全球,金融,395.14,116.96,24.49,3.75,0.00,0.00,-1.79,-1.79,1.79,0.00
OPAD,Offerpad Solutions Inc-A,房地产,4.38,0.02,-0.50,0.45,0.00,0.00,-1.79,-1.79,1.79,0.00
HUYA,虎牙,非日常生活消费品,2.19,0.50,-30.07,0.74,0.00,0.00,-1.79,-1.79,1.79,0.00
PCOR,Procore Technologies Inc,信息技术,38.30,5.78,-75.16,4.81,0.00,0.00,-1.79,-1.79,1.79,0.00
PIPR,Piper Sandler Co,金融,77.66,5.52,19.59,4.11,0.00,0.00,-1.80,-1.80,1.80,0.00
AOMR,Angel Oak Mortgage REIT Inc,金融,8.73,0.22,13.50,0.85,0.00,0.00,-1.80,-1.80,1.80,0.00
NPK,National Presto Industries Inc,工业,123.72,0.89,27.62,2.24,0.00,0.00,-1.80,-1.80,1.80,0.00
SCI,Service Corp International,非日常生活消费品,72.68,10.03,18.72,6.33,0.00,0.00,-1.84,-1.84,1.84,0.00
NABL,N-able Inc,信息技术,3.19,0.60,-57.31,0.75,0.00,0.00,-1.85,-1.85,1.85,0.00
CWH,露营世界控股,金融,7.42,0.76,-8.14,3.56,0.00,0.00,-1.85,-1.85,1.85,0.00
CPS,Cooper-Standard Holdings Inc,非日常生活消费品,27.54,0.49,-12.53,-4.24,0.00,0.00,-1.85,-1.85,1.85,0.00
OFRM,Once Upon a Farm PBC,日常消费品,20.08,0.84,-61.89,5.33,0.00,0.00,-1.86,-1.86,1.86,0.00
SOS,SOS Ltd-A,工业,1.05,0.02,-0.17,0.04,0.00,0.00,-1.87,-1.87,1.87,0.00
YELP,Yelp Inc,信息技术,22.92,1.26,9.07,2.00,0.00,0.00,-1.88,-1.88,1.88,0.00
AII,American Integrity Insurance Gr,金融,17.70,0.35,4.26,1.03,0.00,0.00,-1.88,-1.88,1.88,0.00
DXC,DXC Technology Co,信息技术,8.23,1.33,74.11,0.45,0.00,0.00,-1.91,-1.91,1.91,0.00
XPER,Xperi Inc,信息技术,7.70,0.37,-8.12,0.91,0.00,0.00,-1.91,-1.91,1.91,0.00
NRT,北欧皇家石油信托,能源,7.18,0.07,7.03,34.93,0.00,0.00,-1.91,-1.91,1.91,0.00
PINS,Pinterest Inc-A,通讯服务,19.48,10.91,32.64,3.83,0.00,0.00,-1.91,-1.91,1.91,0.00
RCI,罗杰斯通信,通讯服务,34.80,18.80,3.66,1.46,0.00,0.00,-1.92,-1.92,1.92,0.00
GRMN,佳明,非日常生活消费品,235.41,45.40,26.15,4.90,0.00,0.00,-1.92,-1.92,1.92,0.00
SF,Stifel Financial Corp,金融,71.47,10.96,12.43,1.83,0.00,0.00,-1.93,-1.93,1.93,0.00
DQ,大全新能源,信息技术,13.12,0.89,-4.75,0.20,0.00,0.00,-1.94,-1.94,1.94,0.00
TBI,TrueBlue Inc,工业,6.53,0.20,-3.72,0.78,0.00,0.00,-1.95,-1.95,1.95,0.00
DEC,Diversified Energy Co,能源,12.52,0.91,2.65,1.23,0.00,0.00,-1.96,-1.96,1.96,0.00
NOAH,诺亚控股,金融,9.94,0.67,8.74,0.47,0.00,0.00,-1.97,-1.97,1.97,0.00
SNX,新聚思,信息技术,277.63,22.03,19.39,2.46,0.00,0.00,-1.97,-1.97,1.97,0.00
DDD,3D系统,信息技术,2.95,0.48,7.72,2.06,0.00,0.00,-1.99,-1.99,1.99,0.00
CXM,Sprinklr Inc-A,信息技术,4.91,1.15,40.14,2.35,0.00,0.00,-2.00,-2.00,2.00,0.00
GME,游戏驿站,非日常生活消费品,21.01,9.43,12.35,1.61,0.00,0.00,-2.01,-2.01,2.01,0.00
GOOS,加拿大鹅,非日常生活消费品,9.28,0.90,55.54,2.05,0.00,0.00,-2.01,-2.01,2.01,0.00
VEEV,Veeva Systems Inc-A,医疗保健,158.08,25.68,27.27,3.52,0.00,0.00,-2.03,-2.03,2.03,0.00
CINT,CI&T Inc-A,信息技术,3.37,0.45,11.13,1.42,0.00,0.00,-2.03,-2.03,2.03,0.00
SSTK,Shutterstock Inc,信息技术,13.90,0.51,-24.60,0.96,0.00,0.00,-2.04,-2.04,2.04,0.00
NMM,Navios Maritime Partners LP,工业,69.73,1.98,5.66,0.58,0.00,0.00,-2.05,-2.05,2.05,0.00
CDRE,Cadre Holdings Inc,工业,28.16,1.21,32.69,3.59,0.00,0.00,-2.05,-2.05,2.05,0.00
